,outname,pyearnm,area,outcome,stname,pyear,agegrp,est_total,low_total,up_total,group,nsel,ncomp,wtintrr,pop,BSAE,low_sae,up_sae,ste_total,ste_sae,state,gen_corr,year,BSAE_perc
86398,any mental illness in the past year,2012-2013,2.0,AMIYR,Texas,14.0,4.0,3394.0,3150.0,3653.0,2.0,6479.0,4844.0,0.7152,18742407.0,0.18108,0.168053,0.19488,128.0,0.006848,48.0,0.0890189213058533,2013,18.108
86526,any mental illness in the past year,2012-2013,2.0,AMIYR,Utah,14.0,4.0,437.0,391.0,487.0,5.0,1559.0,1251.0,0.7789,1960796.0,0.223049,0.199529,0.248482,24.0,0.01245,49.0,0.18370759215237062,2013,22.3049
86654,any mental illness in the past year,2012-2013,2.0,AMIYR,Vermont,14.0,4.0,98.0,87.0,110.0,4.0,1565.0,1201.0,0.7482,497019.0,0.197356,0.175023,0.221772,6.0,0.011935,50.0,0.1846862278224963,2013,19.7356
86782,any mental illness in the past year,2012-2013,2.0,AMIYR,Virginia,14.0,4.0,1080.0,952.0,1221.0,1.0,1476.0,1143.0,0.7559,6149648.0,0.175641,0.154811,0.198614,69.0,0.011169,51.0,0.20381288228809033,2013,17.5641
86910,any mental illness in the past year,2012-2013,2.0,AMIYR,Washington,14.0,4.0,1039.0,927.0,1162.0,4.0,1672.0,1230.0,0.7058,5237038.0,0.198489,0.177037,0.221841,60.0,0.011456,53.0,0.17417968074566686,2013,19.8489
87038,any mental illness in the past year,2012-2013,2.0,AMIYR,West Virginia,14.0,4.0,314.0,280.0,351.0,5.0,1632.0,1259.0,0.7441,1443661.0,0.217334,0.193717,0.242963,18.0,0.012548,54.0,0.16322170959341223,2013,21.7334
87166,any mental illness in the past year,2012-2013,2.0,AMIYR,Wisconsin,14.0,4.0,797.0,700.0,904.0,2.0,1592.0,1193.0,0.7371,4349507.0,0.18332,0.161015,0.207949,52.0,0.011978,55.0,0.1861206377203933,2013,18.332
87294,any mental illness in the past year,2012-2013,2.0,AMIYR,Wyoming,14.0,4.0,83.0,74.0,93.0,3.0,1566.0,1222.0,0.7756,433248.0,0.191011,0.169983,0.21397,5.0,0.01123,56.0,0.1934648230919816,2013,19.1011
87422,any mental illness in the past year,2013-2014,0.0,AMIYR,National,15.0,4.0,43697.0,42805.0,44608.0,,131360.0,96161.0,0.7045,238873474.0,0.18294,0.179196,0.186743,459.0,0.001923,-5.0,0.0,2014,18.294
87560,any mental illness in the past year,2013-2014,1.0,AMIYR,Northeast,15.0,4.0,7746.0,7430.0,8073.0,,26604.0,18823.0,0.6713,43338229.0,0.178739,0.171441,0.186277,165.0,0.003802,-4.0,0.10805851758388654,2014,17.873900000000003
87698,any mental illness in the past year,2013-2014,1.0,AMIYR,Midwest,15.0,4.0,9481.0,9154.0,9816.0,,33646.0,24508.0,0.7052,50953590.0,0.186064,0.179656,0.192648,169.0,0.003326,-3.0,0.07776567508597787,2014,18.6064
87836,any mental illness in the past year,2013-2014,1.0,AMIYR,South,15.0,4.0,15986.0,15456.0,16533.0,,41372.0,30835.0,0.7193,88794778.0,0.18005,0.174068,0.186191,276.0,0.003103,-2.0,0.0765483372623867,2014,18.005
87974,any mental illness in the past year,2013-2014,1.0,AMIYR,West,15.0,4.0,10485.0,10054.0,10929.0,,29738.0,21995.0,0.7058,55786877.0,0.187946,0.180231,0.195913,224.0,0.004015,-1.0,0.07568027932442764,2014,18.7946
88112,any mental illness in the past year,2013-2014,2.0,AMIYR,Alabama,15.0,4.0,712.0,630.0,803.0,4.0,1765.0,1311.0,0.6933,3651708.0,0.195067,0.172477,0.219831,44.0,0.012114,1.0,0.20157460295925012,2014,19.5067
88250,any mental illness in the past year,2013-2014,2.0,AMIYR,Alaska,15.0,4.0,94.0,84.0,106.0,2.0,1779.0,1281.0,0.7123,519033.0,0.181217,0.160989,0.20337,6.0,0.010839,2.0,0.2089780324886267,2014,18.1217
88388,any mental illness in the past year,2013-2014,2.0,AMIYR,Arizona,15.0,4.0,920.0,812.0,1039.0,3.0,1773.0,1300.0,0.7086,4951133.0,0.185888,0.164041,0.209915,58.0,0.011737,4.0,0.2179845161189709,2014,18.5888
88526,any mental illness in the past year,2013-2014,2.0,AMIYR,Arkansas,15.0,4.0,441.0,393.0,492.0,4.0,1820.0,1368.0,0.7237,2202743.0,0.199982,0.178473,0.223379,25.0,0.011454,5.0,0.18779368234837743,2014,19.9982
88664,any mental illness in the past year,2013-2014,2.0,AMIYR,California,15.0,4.0,5241.0,4899.0,5602.0,2.0,8404.0,6015.0,0.6874,28890243.0,0.181413,0.169561,0.193899,180.0,0.006236,6.0,0.09734884307734618,2014,18.141299999999998
88802,any mental illness in the past year,2013-2014,2.0,AMIYR,Colorado,15.0,4.0,710.0,629.0,800.0,2.0,1886.0,1378.0,0.7121,3974285.0,0.178746,0.158327,0.20117,44.0,0.010958,8.0,0.21735979933985394,2014,17.874599999999997
88940,any mental illness in the past year,2013-2014,2.0,AMIYR,Connecticut,15.0,4.0,454.0,400.0,514.0,1.0,1910.0,1301.0,0.6624,2764007.0,0.164408,0.144807,0.186084,29.0,0.010566,9.0,0.20354394398691825,2014,16.4408
89078,any mental illness in the past year,2013-2014,2.0,AMIYR,Delaware,15.0,4.0,136.0,120.0,153.0,3.0,1713.0,1268.0,0.7222,711388.0,0.190638,0.168721,0.214666,8.0,0.011751,10.0,0.2014627214820127,2014,19.0638
89216,any mental illness in the past year,2013-2014,2.0,AMIYR,District of Columbia,15.0,4.0,102.0,91.0,114.0,3.0,1714.0,1282.0,0.7334,529152.0,0.193198,0.172241,0.216039,6.0,0.011233,11.0,0.2080269275282826,2014,19.3198
89354,any mental illness in the past year,2013-2014,2.0,AMIYR,Florida,15.0,4.0,2463.0,2275.0,2664.0,1.0,6710.0,4955.0,0.6995,15367828.0,0.160303,0.148049,0.173364,100.0,0.006485,12.0,0.09224395942860679,2014,16.0303
89492,any mental illness in the past year,2013-2014,2.0,AMIYR,Georgia,15.0,4.0,1365.0,1209.0,1536.0,3.0,2301.0,1743.0,0.7294,7348895.0,0.185726,0.164525,0.208975,84.0,0.011389,13.0,0.22356517169529874,2014,18.5726
89630,any mental illness in the past year,2013-2014,2.0,AMIYR,Hawaii,15.0,4.0,178.0,157.0,201.0,1.0,1899.0,1337.0,0.6803,1045611.0,0.170372,0.150293,0.192525,11.0,0.010832,15.0,0.17544617084397732,2014,17.0372
89768,any mental illness in the past year,2013-2014,2.0,AMIYR,Idaho,15.0,4.0,244.0,218.0,273.0,5.0,1817.0,1381.0,0.7454,1173050.0,0.208051,0.18565,0.232384,14.0,0.011944,16.0,0.1891351088555125,2014,20.805100000000003
89906,any mental illness in the past year,2013-2014,2.0,AMIYR,Illinois,15.0,4.0,1587.0,1463.0,1719.0,1.0,6214.0,4197.0,0.6555,9692277.0,0.163714,0.150904,0.177385,66.0,0.006768,17.0,0.08627149459597445,2014,16.3714
90044,any mental illness in the past year,2013-2014,2.0,AMIYR,Indiana,15.0,4.0,993.0,880.0,1117.0,4.0,1779.0,1320.0,0.711,4904361.0,0.202537,0.179519,0.227687,60.0,0.012327,18.0,0.1838809640244389,2014,20.2537
90182,any mental illness in the past year,2013-2014,2.0,AMIYR,Iowa,15.0,4.0,392.0,344.0,447.0,1.0,1779.0,1322.0,0.708,2332526.0,0.168255,0.147302,0.191518,26.0,0.011302,19.0,0.1931245400082322,2014,16.825499999999998
90320,any mental illness in the past year,2013-2014,2.0,AMIYR,Kansas,15.0,4.0,371.0,327.0,420.0,2.0,1817.0,1360.0,0.7285,2112819.0,0.175636,0.15481,0.198604,24.0,0.011193,20.0,0.21739761641346012,2014,17.563599999999997
90458,any mental illness in the past year,2013-2014,2.0,AMIYR,Kentucky,15.0,4.0,663.0,587.0,746.0,4.0,1759.0,1293.0,0.7027,3303086.0,0.200802,0.177807,0.225953,41.0,0.012324,21.0,0.1690260305174031,2014,20.0802
90596,any mental illness in the past year,2013-2014,2.0,AMIYR,Louisiana,15.0,4.0,678.0,604.0,758.0,4.0,1780.0,1343.0,0.7268,3418706.0,0.198287,0.176751,0.221739,39.0,0.011542,22.0,0.21632606557448222,2014,19.828699999999998
90734,any mental illness in the past year,2013-2014,2.0,AMIYR,Maine,15.0,4.0,217.0,192.0,244.0,5.0,1707.0,1342.0,0.7656,1055699.0,0.205451,0.181752,0.231366,13.0,0.012668,23.0,0.16486159405808706,2014,20.545099999999998
90872,any mental illness in the past year,2013-2014,2.0,AMIYR,Maryland,15.0,4.0,735.0,648.0,833.0,1.0,1775.0,1332.0,0.7392,4512168.0,0.163012,0.143529,0.18457,47.0,0.010493,24.0,0.23597580236172624,2014,16.301199999999998
91010,any mental illness in the past year,2013-2014,2.0,AMIYR,Massachusetts,15.0,4.0,1056.0,938.0,1186.0,4.0,1969.0,1344.0,0.67,5251844.0,0.201137,0.178583,0.225756,63.0,0.012063,25.0,0.19100759823109062,2014,20.1137
91148,any mental illness in the past year,2013-2014,2.0,AMIYR,Michigan,15.0,4.0,1441.0,1342.0,1545.0,3.0,5728.0,4263.0,0.7117,7561692.0,0.190547,0.177483,0.204333,52.0,0.006873,26.0,0.0813731122957311,2014,19.0547
91286,any mental illness in the past year,2013-2014,2.0,AMIYR,Minnesota,15.0,4.0,806.0,717.0,903.0,4.0,1748.0,1334.0,0.7565,4101742.0,0.19653,0.174802,0.220239,48.0,0.011637,27.0,0.19197670570255837,2014,19.653000000000002
91424,any mental illness in the past year,2013-2014,2.0,AMIYR,Mississippi,15.0,4.0,422.0,373.0,476.0,3.0,1619.0,1274.0,0.7686,2188207.0,0.192932,0.170433,0.217623,26.0,0.012053,28.0,0.18688977529099082,2014,19.2932
91562,any mental illness in the past year,2013-2014,2.0,AMIYR,Missouri,15.0,4.0,862.0,766.0,968.0,3.0,1747.0,1310.0,0.7361,4550886.0,0.189515,0.168221,0.212815,52.0,0.01137,29.0,0.1950225227703083,2014,18.9515
91700,any mental illness in the past year,2013-2014,2.0,AMIYR,Montana,15.0,4.0,154.0,137.0,173.0,4.0,1786.0,1351.0,0.7286,780066.0,0.197607,0.175726,0.22148,9.0,0.011698,30.0,0.19494742342216084,2014,19.7607
91838,any mental illness in the past year,2013-2014,2.0,AMIYR,Nebraska,15.0,4.0,251.0,221.0,284.0,2.0,1718.0,1285.0,0.7313,1380960.0,0.181971,0.160393,0.20574,16.0,0.011628,31.0,0.22243636420826854,2014,18.1971
91976,any mental illness in the past year,2013-2014,2.0,AMIYR,Nevada,15.0,4.0,392.0,347.0,440.0,3.0,1791.0,1359.0,0.7239,2114376.0,0.185176,0.164225,0.208134,24.0,0.011251,32.0,0.19993326659992544,2014,18.5176
92114,any mental illness in the past year,2013-2014,2.0,AMIYR,New Hampshire,15.0,4.0,217.0,194.0,243.0,5.0,1800.0,1323.0,0.7185,1041354.0,0.208606,0.186144,0.233002,13.0,0.012019,33.0,0.1854161251639927,2014,20.8606
92252,any mental illness in the past year,2013-2014,2.0,AMIYR,New Jersey,15.0,4.0,1106.0,977.0,1249.0,1.0,2508.0,1765.0,0.6849,6798075.0,0.162687,0.143664,0.183689,70.0,0.010272,34.0,0.20217511156087703,2014,16.2687
92390,any mental illness in the past year,2013-2014,2.0,AMIYR,New Mexico,15.0,4.0,309.0,274.0,347.0,4.0,1692.0,1325.0,0.7599,1543402.0,0.200144,0.177461,0.224934,19.0,0.012116,35.0,0.1785670391817658,2014,20.0144
92528,any mental illness in the past year,2013-2014,2.0,AMIYR,New York,15.0,4.0,2684.0,2488.0,2893.0,2.0,7338.0,4801.0,0.6266,15227546.0,0.176286,0.16338,0.189979,104.0,0.006815,36.0,0.09699277981960125,2014,17.6286
92666,any mental illness in the past year,2013-2014,2.0,AMIYR,North Carolina,15.0,4.0,1429.0,1275.0,1597.0,3.0,2288.0,1767.0,0.7538,7393720.0,0.193265,0.172416,0.215978,83.0,0.011181,37.0,0.21477954573031738,2014,19.3265
92804,any mental illness in the past year,2013-2014,2.0,AMIYR,North Dakota,15.0,4.0,89.0,78.0,100.0,1.0,1848.0,1389.0,0.7229,549258.0,0.161207,0.142849,0.181426,5.0,0.009826,38.0,0.22522519111163805,2014,16.1207
92942,any mental illness in the past year,2013-2014,2.0,AMIYR,Ohio,15.0,4.0,1777.0,1652.0,1909.0,5.0,5765.0,4155.0,0.6949,8769959.0,0.202631,0.18834,0.217716,66.0,0.007514,39.0,0.07070305807258304,2014,20.2631
93080,any mental illness in the past year,2013-2014,2.0,AMIYR,Oklahoma,15.0,4.0,540.0,479.0,607.0,3.0,1846.0,1343.0,0.6787,2833947.0,0.19048,0.168865,0.214148,33.0,0.011565,40.0,0.1983365197280978,2014,19.048000000000002
93218,any mental illness in the past year,2013-2014,2.0,AMIYR,Oregon,15.0,4.0,692.0,617.0,774.0,5.0,1738.0,1306.0,0.7423,3055384.0,0.226641,0.202002,0.25333,40.0,0.013151,41.0,0.18667492201594968,2014,22.6641
93356,any mental illness in the past year,2013-2014,2.0,AMIYR,Pennsylvania,15.0,4.0,1731.0,1602.0,1868.0,2.0,5825.0,4297.0,0.7093,9877215.0,0.175229,0.162154,0.189121,68.0,0.006911,42.0,0.12061640395004591,2014,17.5229
93494,any mental illness in the past year,2013-2014,2.0,AMIYR,Rhode Island,15.0,4.0,178.0,158.0,200.0,5.0,1804.0,1333.0,0.7133,823973.0,0.215984,0.191238,0.24297,11.0,0.013227,44.0,0.16268283160177638,2014,21.5984
93632,any mental illness in the past year,2013-2014,2.0,AMIYR,South Carolina,15.0,4.0,636.0,561.0,719.0,2.0,1755.0,1348.0,0.7522,3618547.0,0.175896,0.155108,0.198815,40.0,0.011128,45.0,0.1905860927384742,2014,17.5896
93770,any mental illness in the past year,2013-2014,2.0,AMIYR,South Dakota,15.0,4.0,104.0,92.0,118.0,1.0,1722.0,1315.0,0.7515,622721.0,0.167759,0.14769,0.189947,7.0,0.010786,46.0,0.20623470319740272,2014,16.7759
93908,any mental illness in the past year,2013-2014,2.0,AMIYR,Tennessee,15.0,4.0,1005.0,894.0,1127.0,5.0,1659.0,1285.0,0.7516,4927115.0,0.204068,0.18141,0.228765,60.0,0.012116,47.0,0.1738866575477886,2014,20.4068
94046,any mental illness in the past year,2013-2014,2.0,AMIYR,Texas,15.0,4.0,3229.0,3006.0,3464.0,1.0,6783.0,4919.0,0.6998,19129850.0,0.16877,0.157154,0.181062,117.0,0.006122,48.0,0.0890189213058533,2014,16.877
94184,any mental illness in the past year,2013-2014,2.0,AMIYR,Utah,15.0,4.0,417.0,372.0,466.0,5.0,1685.0,1342.0,0.7674,1996733.0,0.208743,0.18611,0.233341,24.0,0.012094,49.0,0.18370759215237062,2014,20.8743
94322,any mental illness in the past year,2013-2014,2.0,AMIYR,Vermont,15.0,4.0,102.0,90.0,114.0,5.0,1743.0,1317.0,0.7481,498516.0,0.204551,0.181527,0.229676,6.0,0.012339,50.0,0.1846862278224963,2014,20.4551
94460,any mental illness in the past year,2013-2014,2.0,AMIYR,Virginia,15.0,4.0,1124.0,1002.0,1257.0,2.0,2298.0,1719.0,0.7377,6214644.0,0.180829,0.161171,0.202306,65.0,0.010524,51.0,0.20381288228809033,2014,18.0829
94598,any mental illness in the past year,2013-2014,2.0,AMIYR,Washington,15.0,4.0,1049.0,937.0,1171.0,4.0,1791.0,1324.0,0.7184,5307789.0,0.197609,0.176506,0.22056,60.0,0.011249,53.0,0.17417968074566686,2014,19.7609
94736,any mental illness in the past year,2013-2014,2.0,AMIYR,West Virginia,15.0,4.0,305.0,273.0,340.0,5.0,1787.0,1285.0,0.7161,1443073.0,0.211476,0.189071,0.235764,17.0,0.011916,54.0,0.16322170959341223,2014,21.1476
94874,any mental illness in the past year,2013-2014,2.0,AMIYR,Wisconsin,15.0,4.0,807.0,711.0,911.0,2.0,1781.0,1258.0,0.7073,4374390.0,0.184387,0.16265,0.208306,51.0,0.011725,55.0,0.1861206377203933,2014,18.4387
95012,any mental illness in the past year,2013-2014,2.0,AMIYR,Wyoming,15.0,4.0,83.0,75.0,93.0,3.0,1697.0,1296.0,0.7607,435772.0,0.19144,0.171632,0.212947,5.0,0.010565,56.0,0.1934648230919816,2014,19.144
95140,any mental illness in the past year,2014-2015,0.0,AMIYR,National,16.0,4.0,43486.0,42638.0,44349.0,,142888.0,101973.0,0.6933,241524592.0,0.180051,0.176536,0.18362,436.0,0.001804,-5.0,0.0,2015,18.0051
95207,any mental illness in the past year,2014-2015,1.0,AMIYR,Northeast,16.0,4.0,7741.0,7445.0,8046.0,,28650.0,19521.0,0.6573,43580694.0,0.177632,0.170844,0.18463,154.0,0.003526,-4.0,0.10805851758388654,2015,17.7632
95274,any mental illness in the past year,2014-2015,1.0,AMIYR,Midwest,16.0,4.0,9390.0,9083.0,9704.0,,33590.0,23841.0,0.6913,51200789.0,0.183388,0.177397,0.189534,159.0,0.003105,-3.0,0.07776567508597787,2015,18.3388
95341,any mental illness in the past year,2014-2015,1.0,AMIYR,South,16.0,4.0,16049.0,15572.0,16540.0,,46635.0,33958.0,0.7076,90066016.0,0.178204,0.172895,0.183641,248.0,0.002749,-2.0,0.0765483372623867,2015,17.8204
95408,any mental illness in the past year,2014-2015,1.0,AMIYR,West,16.0,4.0,10305.0,9938.0,10684.0,,34013.0,24653.0,0.7,56677093.0,0.181831,0.17534,0.188508,191.0,0.003371,-1.0,0.07568027932442764,2015,18.1831
95475,any mental illness in the past year,2014-2015,2.0,AMIYR,Alabama,16.0,4.0,691.0,620.0,769.0,3.0,2029.0,1457.0,0.6886,3668727.0,0.188471,0.168983,0.209639,38.0,0.010364,1.0,0.20157460295925012,2015,18.8471
95542,any mental illness in the past year,2014-2015,2.0,AMIYR,Alaska,16.0,4.0,94.0,85.0,104.0,3.0,2072.0,1448.0,0.6984,521910.0,0.181099,0.163457,0.200189,5.0,0.009403,2.0,0.2089780324886267,2015,18.1099
95609,any mental illness in the past year,2014-2015,2.0,AMIYR,Arizona,16.0,4.0,925.0,827.0,1031.0,3.0,2066.0,1498.0,0.7165,5049330.0,0.183181,0.163842,0.204245,52.0,0.010323,4.0,0.2179845161189709,2015,18.3181
95676,any mental illness in the past year,2014-2015,2.0,AMIYR,Arkansas,16.0,4.0,438.0,392.0,487.0,4.0,1974.0,1440.0,0.7011,2214143.0,0.1977,0.177166,0.219978,24.0,0.010966,5.0,0.18779368234837743,2015,19.77
95743,any mental illness in the past year,2014-2015,2.0,AMIYR,California,16.0,4.0,4997.0,4711.0,5296.0,1.0,10064.0,7072.0,0.6806,29324405.0,0.170402,0.160658,0.180609,150.0,0.005114,6.0,0.09734884307734618,2015,17.0402
95810,any mental illness in the past year,2014-2015,2.0,AMIYR,Colorado,16.0,4.0,794.0,713.0,882.0,4.0,2043.0,1477.0,0.7164,4060968.0,0.195488,0.175559,0.217082,43.0,0.010645,8.0,0.21735979933985394,2015,19.5488
95877,any mental illness in the past year,2014-2015,2.0,AMIYR,Connecticut,16.0,4.0,483.0,428.0,544.0,2.0,2209.0,1447.0,0.6418,2773489.0,0.17416,0.154306,0.195977,30.0,0.010668,9.0,0.20354394398691825,2015,17.416
95944,any mental illness in the past year,2014-2015,2.0,AMIYR,Delaware,16.0,4.0,133.0,120.0,149.0,3.0,1955.0,1394.0,0.7175,721137.0,0.185053,0.165815,0.205972,7.0,0.010294,10.0,0.2014627214820127,2015,18.5053
96011,any mental illness in the past year,2014-2015,2.0,AMIYR,District of Columbia,16.0,4.0,97.0,87.0,107.0,2.0,1913.0,1416.0,0.7311,538605.0,0.179538,0.161516,0.199094,5.0,0.009603,11.0,0.2080269275282826,2015,17.9538
96078,any mental illness in the past year,2014-2015,2.0,AMIYR,Florida,16.0,4.0,2630.0,2442.0,2830.0,1.0,6918.0,5004.0,0.6927,15687339.0,0.167683,0.155667,0.18043,99.0,0.006339,12.0,0.09224395942860679,2015,16.7683
96145,any mental illness in the past year,2014-2015,2.0,AMIYR,Georgia,16.0,4.0,1299.0,1183.0,1423.0,2.0,3034.0,2260.0,0.7234,7453528.0,0.174247,0.158763,0.190899,61.0,0.008212,13.0,0.22356517169529874,2015,17.4247
96212,any mental illness in the past year,2014-2015,2.0,AMIYR,Hawaii,16.0,4.0,168.0,151.0,187.0,1.0,2130.0,1513.0,0.7043,1056988.0,0.15912,0.142601,0.177157,9.0,0.008834,15.0,0.17544617084397732,2015,15.912
96279,any mental illness in the past year,2014-2015,2.0,AMIYR,Idaho,16.0,4.0,243.0,219.0,269.0,5.0,1987.0,1483.0,0.7322,1191802.0,0.20414,0.184005,0.225867,13.0,0.010722,16.0,0.1891351088555125,2015,20.413999999999998
96346,any mental illness in the past year,2014-2015,2.0,AMIYR,Illinois,16.0,4.0,1570.0,1450.0,1697.0,1.0,5444.0,3556.0,0.6434,9714636.0,0.1616,0.149289,0.174718,63.0,0.006506,17.0,0.08627149459597445,2015,16.16
96413,any mental illness in the past year,2014-2015,2.0,AMIYR,Indiana,16.0,4.0,1014.0,911.0,1126.0,5.0,2040.0,1449.0,0.6941,4932477.0,0.205625,0.184726,0.228227,55.0,0.011127,18.0,0.1838809640244389,2015,20.5625
96480,any mental illness in the past year,2014-2015,2.0,AMIYR,Iowa,16.0,4.0,402.0,360.0,447.0,1.0,1983.0,1418.0,0.6953,2347386.0,0.171039,0.153416,0.190231,22.0,0.009393,19.0,0.1931245400082322,2015,17.1039
96547,any mental illness in the past year,2014-2015,2.0,AMIYR,Kansas,16.0,4.0,372.0,333.0,416.0,2.0,2025.0,1504.0,0.7242,2124409.0,0.175221,0.156564,0.195586,21.0,0.00999,20.0,0.21739761641346012,2015,17.5221
96614,any mental illness in the past year,2014-2015,2.0,AMIYR,Kentucky,16.0,4.0,707.0,634.0,787.0,5.0,1940.0,1395.0,0.698,3320840.0,0.213021,0.19087,0.236991,39.0,0.011794,21.0,0.1690260305174031,2015,21.3021
96681,any mental illness in the past year,2014-2015,2.0,AMIYR,Louisiana,16.0,4.0,634.0,566.0,708.0,3.0,1961.0,1450.0,0.7247,3441685.0,0.184198,0.164567,0.205594,36.0,0.010496,22.0,0.21632606557448222,2015,18.4198
96748,any mental illness in the past year,2014-2015,2.0,AMIYR,Maine,16.0,4.0,203.0,182.0,226.0,3.0,1990.0,1445.0,0.7178,1058714.0,0.191629,0.171456,0.213564,11.0,0.010766,23.0,0.16486159405808706,2015,19.1629
96815,any mental illness in the past year,2014-2015,2.0,AMIYR,Maryland,16.0,4.0,756.0,676.0,843.0,1.0,1950.0,1417.0,0.7011,4549097.0,0.166157,0.148563,0.185382,43.0,0.009413,24.0,0.23597580236172624,2015,16.6157
96882,any mental illness in the past year,2014-2015,2.0,AMIYR,Massachusetts,16.0,4.0,1008.0,903.0,1123.0,3.0,2353.0,1452.0,0.6121,5308052.0,0.189944,0.170032,0.211593,56.0,0.010616,25.0,0.19100759823109062,2015,18.9944
96949,any mental illness in the past year,2014-2015,2.0,AMIYR,Michigan,16.0,4.0,1373.0,1272.0,1479.0,2.0,5085.0,3661.0,0.6967,7594039.0,0.180743,0.167558,0.194723,53.0,0.006942,26.0,0.0813731122957311,2015,18.074299999999997
97016,any mental illness in the past year,2014-2015,2.0,AMIYR,Minnesota,16.0,4.0,777.0,699.0,860.0,3.0,1924.0,1419.0,0.7385,4133934.0,0.187845,0.169139,0.2081,41.0,0.009959,27.0,0.19197670570255837,2015,18.7845
97083,any mental illness in the past year,2014-2015,2.0,AMIYR,Mississippi,16.0,4.0,394.0,351.0,441.0,2.0,1878.0,1383.0,0.723,2196866.0,0.179486,0.159875,0.200927,23.0,0.010478,28.0,0.18688977529099082,2015,17.9486
97150,any mental illness in the past year,2014-2015,2.0,AMIYR,Missouri,16.0,4.0,823.0,735.0,919.0,2.0,1956.0,1437.0,0.7223,4575490.0,0.179864,0.160563,0.200929,47.0,0.010291,29.0,0.1950225227703083,2015,17.9864
97217,any mental illness in the past year,2014-2015,2.0,AMIYR,Montana,16.0,4.0,157.0,141.0,175.0,4.0,2032.0,1502.0,0.7017,787703.0,0.199723,0.178549,0.222726,9.0,0.011292,30.0,0.19494742342216084,2015,19.9723
97284,any mental illness in the past year,2014-2015,2.0,AMIYR,Nebraska,16.0,4.0,253.0,226.0,283.0,3.0,1974.0,1421.0,0.7168,1391471.0,0.181927,0.162537,0.20307,14.0,0.010369,31.0,0.22243636420826854,2015,18.192700000000002
97351,any mental illness in the past year,2014-2015,2.0,AMIYR,Nevada,16.0,4.0,387.0,346.0,432.0,2.0,2002.0,1463.0,0.7007,2161298.0,0.179137,0.159995,0.200024,22.0,0.010242,32.0,0.19993326659992544,2015,17.9137
97418,any mental illness in the past year,2014-2015,2.0,AMIYR,New Hampshire,16.0,4.0,227.0,205.0,251.0,5.0,2063.0,1431.0,0.6778,1048105.0,0.216747,0.195358,0.23978,12.0,0.011372,33.0,0.1854161251639927,2015,21.674699999999998
97485,any mental illness in the past year,2014-2015,2.0,AMIYR,New Jersey,16.0,4.0,1107.0,1004.0,1219.0,1.0,3370.0,2275.0,0.6687,6839844.0,0.161886,0.146774,0.17823,55.0,0.008046,34.0,0.20217511156087703,2015,16.1886
97552,any mental illness in the past year,2014-2015,2.0,AMIYR,New Mexico,16.0,4.0,309.0,276.0,345.0,4.0,1869.0,1444.0,0.7612,1549596.0,0.199264,0.177959,0.222429,18.0,0.011387,35.0,0.1785670391817658,2015,19.9264
97619,any mental illness in the past year,2014-2015,2.0,AMIYR,New York,16.0,4.0,2638.0,2460.0,2827.0,1.0,7673.0,5011.0,0.6301,15320508.0,0.172209,0.160571,0.184504,94.0,0.006118,36.0,0.09699277981960125,2015,17.2209
97686,any mental illness in the past year,2014-2015,2.0,AMIYR,North Carolina,16.0,4.0,1459.0,1330.0,1598.0,4.0,3081.0,2291.0,0.7226,7490965.0,0.194793,0.177546,0.21328,69.0,0.009154,37.0,0.21477954573031738,2015,19.4793
97753,any mental illness in the past year,2014-2015,2.0,AMIYR,North Dakota,16.0,4.0,94.0,85.0,104.0,1.0,1983.0,1498.0,0.747,560647.0,0.167847,0.151414,0.185674,5.0,0.008747,38.0,0.22522519111163805,2015,16.7847
97820,any mental illness in the past year,2014-2015,2.0,AMIYR,Ohio,16.0,4.0,1778.0,1653.0,1909.0,5.0,5228.0,3646.0,0.6842,8802279.0,0.201954,0.187848,0.216836,65.0,0.007415,39.0,0.07070305807258304,2015,20.1954
97887,any mental illness in the past year,2014-2015,2.0,AMIYR,Oklahoma,16.0,4.0,548.0,492.0,610.0,4.0,2029.0,1450.0,0.6752,2858561.0,0.191797,0.171978,0.213312,30.0,0.010575,40.0,0.1983365197280978,2015,19.1797
97954,any mental illness in the past year,2014-2015,2.0,AMIYR,Oregon,16.0,4.0,666.0,602.0,735.0,5.0,2018.0,1456.0,0.7123,3101515.0,0.214723,0.19409,0.236905,34.0,0.010969,41.0,0.18667492201594968,2015,21.4723
98021,any mental illness in the past year,2014-2015,2.0,AMIYR,Pennsylvania,16.0,4.0,1803.0,1668.0,1947.0,3.0,4938.0,3580.0,0.7044,9904485.0,0.182059,0.168373,0.196596,71.0,0.007216,42.0,0.12061640395004591,2015,18.2059
98088,any mental illness in the past year,2014-2015,2.0,AMIYR,Rhode Island,16.0,4.0,170.0,152.0,189.0,5.0,2077.0,1477.0,0.7012,827827.0,0.205033,0.183253,0.228676,10.0,0.011634,44.0,0.16268283160177638,2015,20.5033
98155,any mental illness in the past year,2014-2015,2.0,AMIYR,South Carolina,16.0,4.0,644.0,575.0,719.0,2.0,1973.0,1464.0,0.73,3674494.0,0.175195,0.156383,0.195744,37.0,0.010062,45.0,0.1905860927384742,2015,17.5195
98222,any mental illness in the past year,2014-2015,2.0,AMIYR,South Dakota,16.0,4.0,110.0,99.0,123.0,2.0,1874.0,1404.0,0.7437,627982.0,0.17574,0.157274,0.19587,6.0,0.009866,46.0,0.20623470319740272,2015,17.574
