,outname,pyearnm,area,outcome,stname,pyear,agegrp,est_total,low_total,up_total,group,nsel,ncomp,wtintrr,pop,BSAE,low_sae,up_sae,ste_total,ste_sae,state,gen_corr,year,BSAE_perc
86214,serious mental illness in the past year,2012-2013,2.0,SMIYR,South Dakota,14.0,4.0,22.0,17.0,28.0,1.0,1544.0,1198.0,0.7569,615796.0,0.035726,0.027541,0.046228,3.0,0.004713,46.0,0.27633113301655765,2013,3.5726
86342,serious mental illness in the past year,2012-2013,2.0,SMIYR,Tennessee,14.0,4.0,224.0,177.0,283.0,4.0,1556.0,1243.0,0.7617,4880211.0,0.045936,0.036293,0.057987,27.0,0.005503,47.0,0.23777926075159378,2013,4.5935999999999995
86470,serious mental illness in the past year,2012-2013,2.0,SMIYR,Texas,14.0,4.0,759.0,649.0,887.0,2.0,6479.0,4844.0,0.7152,18742407.0,0.040507,0.034616,0.047352,62.0,0.003282,48.0,0.1749206893566841,2013,4.0507
86598,serious mental illness in the past year,2012-2013,2.0,SMIYR,Utah,14.0,4.0,107.0,86.0,132.0,5.0,1559.0,1251.0,0.7789,1960796.0,0.054377,0.043801,0.067327,12.0,0.006063,49.0,0.20408647238313588,2013,5.4377
86726,serious mental illness in the past year,2012-2013,2.0,SMIYR,Vermont,14.0,4.0,27.0,22.0,34.0,5.0,1565.0,1201.0,0.7482,497019.0,0.054795,0.043374,0.069006,3.0,0.006594,50.0,0.21695084466873163,2013,5.479500000000001
86854,serious mental illness in the past year,2012-2013,2.0,SMIYR,Virginia,14.0,4.0,240.0,186.0,308.0,2.0,1476.0,1143.0,0.7559,6149648.0,0.038979,0.03022,0.050147,31.0,0.005077,51.0,0.24139891847063769,2013,3.8979
86982,serious mental illness in the past year,2012-2013,2.0,SMIYR,Washington,14.0,4.0,255.0,203.0,318.0,5.0,1672.0,1230.0,0.7058,5237038.0,0.048607,0.03879,0.06075,30.0,0.0057,53.0,0.22847426764504528,2013,4.8607
87110,serious mental illness in the past year,2012-2013,2.0,SMIYR,West Virginia,14.0,4.0,75.0,60.0,95.0,5.0,1632.0,1259.0,0.7441,1443661.0,0.052114,0.041346,0.065494,9.0,0.006167,54.0,0.19025370683486648,2013,5.2114
87238,serious mental illness in the past year,2012-2013,2.0,SMIYR,Wisconsin,14.0,4.0,184.0,144.0,233.0,3.0,1592.0,1193.0,0.7371,4349507.0,0.042275,0.033214,0.053671,23.0,0.005203,55.0,0.23741087655415857,2013,4.2275
87366,serious mental illness in the past year,2012-2013,2.0,SMIYR,Wyoming,14.0,4.0,19.0,15.0,23.0,3.0,1566.0,1222.0,0.7756,433248.0,0.042916,0.033901,0.054193,2.0,0.005187,56.0,0.23157030550933785,2013,4.2916
87504,serious mental illness in the past year,2013-2014,0.0,SMIYR,National,15.0,4.0,9919.0,9463.0,10398.0,,131360.0,96161.0,0.7045,238873474.0,0.041529,0.039617,0.043529,238.0,0.000996,-5.0,0.0,2014,4.152900000000001
87642,serious mental illness in the past year,2013-2014,1.0,SMIYR,Northeast,15.0,4.0,1702.0,1562.0,1854.0,,26604.0,18823.0,0.6713,43338229.0,0.039266,0.036036,0.042773,75.0,0.001737,-4.0,0.12511248525220897,2014,3.9266
87780,serious mental illness in the past year,2013-2014,1.0,SMIYR,Midwest,15.0,4.0,2269.0,2116.0,2432.0,,33646.0,24508.0,0.7052,50953590.0,0.044531,0.041532,0.047735,82.0,0.0016,-3.0,0.10495606153730085,2014,4.4531
87918,serious mental illness in the past year,2013-2014,1.0,SMIYR,South,15.0,4.0,3704.0,3461.0,3964.0,,41372.0,30835.0,0.7193,88794778.0,0.041714,0.038972,0.044639,130.0,0.001461,-2.0,0.1301164934686291,2014,4.1714
88056,serious mental illness in the past year,2013-2014,1.0,SMIYR,West,15.0,4.0,2245.0,2059.0,2448.0,,29738.0,21995.0,0.7058,55786877.0,0.04025,0.036905,0.043884,100.0,0.001797,-1.0,0.1170429354473513,2014,4.025
88194,serious mental illness in the past year,2013-2014,2.0,SMIYR,Alabama,15.0,4.0,165.0,134.0,204.0,4.0,1765.0,1311.0,0.6933,3651708.0,0.045325,0.036701,0.055858,18.0,0.004902,1.0,0.23253980558243703,2014,4.5325
88332,serious mental illness in the past year,2013-2014,2.0,SMIYR,Alaska,15.0,4.0,20.0,16.0,25.0,2.0,1779.0,1281.0,0.7123,519033.0,0.038979,0.031729,0.047804,2.0,0.00414,2.0,0.23176729791971265,2014,3.8979
88470,serious mental illness in the past year,2013-2014,2.0,SMIYR,Arizona,15.0,4.0,203.0,162.0,252.0,2.0,1773.0,1300.0,0.7086,4951133.0,0.040943,0.032815,0.050977,23.0,0.004595,4.0,0.2309586521646415,2014,4.0943
88608,serious mental illness in the past year,2013-2014,2.0,SMIYR,Arkansas,15.0,4.0,115.0,94.0,142.0,5.0,1820.0,1368.0,0.7237,2202743.0,0.052368,0.042518,0.064347,12.0,0.005597,5.0,0.2111778777889216,2014,5.2368
88746,serious mental illness in the past year,2013-2014,2.0,SMIYR,California,15.0,4.0,1090.0,950.0,1250.0,1.0,8404.0,6015.0,0.6874,28890243.0,0.037737,0.032888,0.043269,77.0,0.002674,6.0,0.15611039996387777,2014,3.7737
88884,serious mental illness in the past year,2013-2014,2.0,SMIYR,Colorado,15.0,4.0,148.0,119.0,184.0,1.0,1886.0,1378.0,0.7121,3974285.0,0.037252,0.029923,0.046289,17.0,0.004164,8.0,0.24201488761442638,2014,3.7252
89022,serious mental illness in the past year,2013-2014,2.0,SMIYR,Connecticut,15.0,4.0,97.0,78.0,122.0,1.0,1910.0,1301.0,0.6624,2764007.0,0.035256,0.028204,0.043991,11.0,0.004093,9.0,0.25034292530610713,2014,3.5256000000000003
89160,serious mental illness in the past year,2013-2014,2.0,SMIYR,Delaware,15.0,4.0,28.0,22.0,34.0,2.0,1713.0,1268.0,0.7222,711388.0,0.039172,0.031611,0.04845,3.0,0.004359,10.0,0.2672881282902733,2014,3.9172
89298,serious mental illness in the past year,2013-2014,2.0,SMIYR,District of Columbia,15.0,4.0,21.0,17.0,25.0,2.0,1714.0,1282.0,0.7334,529152.0,0.039166,0.031939,0.047948,2.0,0.004165,11.0,0.2430064091366167,2014,3.9166
89436,serious mental illness in the past year,2013-2014,2.0,SMIYR,Florida,15.0,4.0,576.0,492.0,674.0,1.0,6710.0,4955.0,0.6995,15367828.0,0.037485,0.03202,0.043842,46.0,0.003014,12.0,0.13554889366163003,2014,3.7485
89574,serious mental illness in the past year,2013-2014,2.0,SMIYR,Georgia,15.0,4.0,306.0,246.0,380.0,2.0,2301.0,1743.0,0.7294,7348895.0,0.041688,0.033505,0.051761,35.0,0.004695,13.0,0.25722478827375855,2014,4.1688
89712,serious mental illness in the past year,2013-2014,2.0,SMIYR,Hawaii,15.0,4.0,38.0,30.0,48.0,1.0,1899.0,1337.0,0.6803,1045611.0,0.036556,0.028895,0.046152,5.0,0.00443,15.0,0.18878194838536536,2014,3.6555999999999997
89850,serious mental illness in the past year,2013-2014,2.0,SMIYR,Idaho,15.0,4.0,59.0,48.0,72.0,5.0,1817.0,1381.0,0.7454,1173050.0,0.050328,0.041078,0.061527,6.0,0.005267,16.0,0.21516885402182587,2014,5.0328
89988,serious mental illness in the past year,2013-2014,2.0,SMIYR,Illinois,15.0,4.0,363.0,312.0,423.0,1.0,6214.0,4197.0,0.6555,9692277.0,0.037489,0.032167,0.043653,29.0,0.00296,17.0,0.16057949842407632,2014,3.7489000000000003
90126,serious mental illness in the past year,2013-2014,2.0,SMIYR,Indiana,15.0,4.0,237.0,193.0,291.0,4.0,1779.0,1320.0,0.711,4904361.0,0.048356,0.03934,0.059311,25.0,0.005129,18.0,0.22061389218427804,2014,4.8356
90264,serious mental illness in the past year,2013-2014,2.0,SMIYR,Iowa,15.0,4.0,107.0,87.0,131.0,4.0,1779.0,1322.0,0.708,2332526.0,0.045871,0.037322,0.056263,11.0,0.004862,19.0,0.22367296343563597,2014,4.5871
90402,serious mental illness in the past year,2013-2014,2.0,SMIYR,Kansas,15.0,4.0,87.0,70.0,107.0,2.0,1817.0,1360.0,0.7285,2112819.0,0.041032,0.033083,0.050791,10.0,0.00452,20.0,0.23817467151675425,2014,4.1032
90540,serious mental illness in the past year,2013-2014,2.0,SMIYR,Kentucky,15.0,4.0,168.0,136.0,208.0,5.0,1759.0,1293.0,0.7027,3303086.0,0.051011,0.041205,0.062998,19.0,0.00562,21.0,0.21232105507718538,2014,5.1011
90678,serious mental illness in the past year,2013-2014,2.0,SMIYR,Louisiana,15.0,4.0,154.0,126.0,189.0,4.0,1780.0,1343.0,0.7268,3418706.0,0.045138,0.036764,0.055309,16.0,0.004808,22.0,0.23904991588609745,2014,4.5138
90816,serious mental illness in the past year,2013-2014,2.0,SMIYR,Maine,15.0,4.0,56.0,45.0,70.0,5.0,1707.0,1342.0,0.7656,1055699.0,0.05332,0.042805,0.066239,6.0,0.006036,23.0,0.22437557786715462,2014,5.332
90954,serious mental illness in the past year,2013-2014,2.0,SMIYR,Maryland,15.0,4.0,147.0,118.0,183.0,1.0,1775.0,1332.0,0.7392,4512168.0,0.032504,0.026078,0.040448,17.0,0.003725,24.0,0.25743010617770623,2014,3.2504
91092,serious mental illness in the past year,2013-2014,2.0,SMIYR,Massachusetts,15.0,4.0,222.0,179.0,275.0,3.0,1969.0,1344.0,0.67,5251844.0,0.042315,0.034162,0.052308,25.0,0.004691,25.0,0.23319600809322524,2014,4.2315
91230,serious mental illness in the past year,2013-2014,2.0,SMIYR,Michigan,15.0,4.0,336.0,291.0,389.0,3.0,5728.0,4263.0,0.7117,7561692.0,0.044493,0.03842,0.051476,25.0,0.00335,26.0,0.13566292555546253,2014,4.4493
91368,serious mental illness in the past year,2013-2014,2.0,SMIYR,Minnesota,15.0,4.0,185.0,151.0,225.0,3.0,1748.0,1334.0,0.7565,4101742.0,0.045028,0.036925,0.054808,19.0,0.004624,27.0,0.21893876557312167,2014,4.5028
91506,serious mental illness in the past year,2013-2014,2.0,SMIYR,Mississippi,15.0,4.0,109.0,88.0,134.0,5.0,1619.0,1274.0,0.7686,2188207.0,0.049669,0.040137,0.06132,12.0,0.005441,28.0,0.23160443449876858,2014,4.9669
91644,serious mental illness in the past year,2013-2014,2.0,SMIYR,Missouri,15.0,4.0,230.0,186.0,284.0,5.0,1747.0,1310.0,0.7361,4550886.0,0.050529,0.040842,0.062364,25.0,0.005557,29.0,0.2422167171968243,2014,5.0529
91782,serious mental illness in the past year,2013-2014,2.0,SMIYR,Montana,15.0,4.0,36.0,29.0,45.0,4.0,1786.0,1351.0,0.7286,780066.0,0.046536,0.037295,0.057928,4.0,0.005274,30.0,0.22829468247778853,2014,4.6536
91920,serious mental illness in the past year,2013-2014,2.0,SMIYR,Nebraska,15.0,4.0,61.0,49.0,75.0,3.0,1718.0,1285.0,0.7313,1380960.0,0.043837,0.035548,0.053952,7.0,0.004731,31.0,0.2505937682839124,2014,4.3837
92058,serious mental illness in the past year,2013-2014,2.0,SMIYR,Nevada,15.0,4.0,91.0,73.0,113.0,3.0,1791.0,1359.0,0.7239,2114376.0,0.043035,0.034653,0.053331,10.0,0.00486,32.0,0.25277321723044993,2014,4.3035
92196,serious mental illness in the past year,2013-2014,2.0,SMIYR,New Hampshire,15.0,4.0,49.0,40.0,61.0,4.0,1800.0,1323.0,0.7185,1041354.0,0.047311,0.038103,0.058609,6.0,0.005346,33.0,0.22874288653980646,2014,4.7311
92334,serious mental illness in the past year,2013-2014,2.0,SMIYR,New Jersey,15.0,4.0,242.0,197.0,297.0,1.0,2508.0,1765.0,0.6849,6798075.0,0.035609,0.028994,0.043665,26.0,0.003776,34.0,0.2703373337497397,2014,3.5609
92472,serious mental illness in the past year,2013-2014,2.0,SMIYR,New Mexico,15.0,4.0,67.0,54.0,83.0,3.0,1692.0,1325.0,0.7599,1543402.0,0.043374,0.034755,0.054011,8.0,0.004943,35.0,0.23190124953934346,2014,4.337400000000001
92610,serious mental illness in the past year,2013-2014,2.0,SMIYR,New York,15.0,4.0,573.0,493.0,665.0,1.0,7338.0,4801.0,0.6266,15227546.0,0.037616,0.032395,0.043641,44.0,0.002894,36.0,0.14890600910634239,2014,3.7615999999999996
92748,serious mental illness in the past year,2013-2014,2.0,SMIYR,North Carolina,15.0,4.0,361.0,294.0,443.0,5.0,2288.0,1767.0,0.7538,7393720.0,0.048864,0.03978,0.059892,38.0,0.005169,37.0,0.229116299042888,2014,4.8864
92886,serious mental illness in the past year,2013-2014,2.0,SMIYR,North Dakota,15.0,4.0,22.0,18.0,27.0,2.0,1848.0,1389.0,0.7229,549258.0,0.040184,0.032449,0.049668,2.0,0.004411,38.0,0.2935802420268876,2014,4.0184
93024,serious mental illness in the past year,2013-2014,2.0,SMIYR,Ohio,15.0,4.0,434.0,377.0,499.0,5.0,5765.0,4155.0,0.6949,8769959.0,0.049469,0.042941,0.05693,32.0,0.003603,39.0,0.13158134070311764,2014,4.9469
93162,serious mental illness in the past year,2013-2014,2.0,SMIYR,Oklahoma,15.0,4.0,123.0,99.0,153.0,3.0,1846.0,1343.0,0.6787,2833947.0,0.043525,0.035079,0.053892,14.0,0.004788,40.0,0.24330380018119738,2014,4.3525
93300,serious mental illness in the past year,2013-2014,2.0,SMIYR,Oregon,15.0,4.0,145.0,118.0,178.0,4.0,1738.0,1306.0,0.7423,3055384.0,0.047428,0.038584,0.058177,15.0,0.005029,41.0,0.21723169259875405,2014,4.7428
93438,serious mental illness in the past year,2013-2014,2.0,SMIYR,Pennsylvania,15.0,4.0,395.0,338.0,461.0,2.0,5825.0,4297.0,0.7093,9877215.0,0.039972,0.034195,0.046677,32.0,0.003212,42.0,0.15638265752961955,2014,3.9972
93576,serious mental illness in the past year,2013-2014,2.0,SMIYR,Rhode Island,15.0,4.0,39.0,31.0,49.0,4.0,1804.0,1333.0,0.7133,823973.0,0.047671,0.03811,0.059482,5.0,0.005538,44.0,0.25229888739095535,2014,4.7671
93714,serious mental illness in the past year,2013-2014,2.0,SMIYR,South Carolina,15.0,4.0,156.0,127.0,191.0,3.0,1755.0,1348.0,0.7522,3618547.0,0.043078,0.03518,0.052652,16.0,0.004491,45.0,0.25311586428743665,2014,4.307799999999999
93852,serious mental illness in the past year,2013-2014,2.0,SMIYR,South Dakota,15.0,4.0,25.0,19.0,31.0,2.0,1722.0,1315.0,0.7515,622721.0,0.03945,0.031278,0.049647,3.0,0.004672,46.0,0.27633113301655765,2014,3.945
93990,serious mental illness in the past year,2013-2014,2.0,SMIYR,Tennessee,15.0,4.0,233.0,190.0,284.0,4.0,1659.0,1285.0,0.7516,4927115.0,0.047247,0.038613,0.057694,24.0,0.004894,47.0,0.23777926075159378,2014,4.7246999999999995
94128,serious mental illness in the past year,2013-2014,2.0,SMIYR,Texas,15.0,4.0,723.0,626.0,833.0,1.0,6783.0,4919.0,0.6998,19129850.0,0.037771,0.032723,0.043563,54.0,0.002798,48.0,0.1749206893566841,2014,3.7771
94266,serious mental illness in the past year,2013-2014,2.0,SMIYR,Utah,15.0,4.0,97.0,79.0,118.0,4.0,1685.0,1342.0,0.7674,1996733.0,0.048458,0.039594,0.059185,10.0,0.00506,49.0,0.20408647238313588,2014,4.8458000000000006
94404,serious mental illness in the past year,2013-2014,2.0,SMIYR,Vermont,15.0,4.0,27.0,22.0,34.0,5.0,1743.0,1317.0,0.7481,498516.0,0.054975,0.043965,0.068543,3.0,0.006405,50.0,0.21695084466873163,2014,5.4975000000000005
94542,serious mental illness in the past year,2013-2014,2.0,SMIYR,Virginia,15.0,4.0,239.0,196.0,291.0,2.0,2298.0,1719.0,0.7377,6214644.0,0.038441,0.031506,0.046829,24.0,0.003935,51.0,0.24139891847063769,2014,3.8441
94680,serious mental illness in the past year,2013-2014,2.0,SMIYR,Washington,15.0,4.0,232.0,188.0,286.0,3.0,1791.0,1324.0,0.7184,5307789.0,0.04368,0.035368,0.053836,25.0,0.004769,53.0,0.22847426764504528,2014,4.367999999999999
94818,serious mental illness in the past year,2013-2014,2.0,SMIYR,West Virginia,15.0,4.0,79.0,64.0,97.0,5.0,1787.0,1285.0,0.7161,1443073.0,0.05462,0.044172,0.067366,9.0,0.005974,54.0,0.19025370683486648,2014,5.462
94956,serious mental illness in the past year,2013-2014,2.0,SMIYR,Wisconsin,15.0,4.0,183.0,146.0,228.0,3.0,1781.0,1258.0,0.7073,4374390.0,0.041774,0.033457,0.052048,21.0,0.004755,55.0,0.23741087655415857,2014,4.1774
95094,serious mental illness in the past year,2013-2014,2.0,SMIYR,Wyoming,15.0,4.0,19.0,15.0,23.0,3.0,1697.0,1296.0,0.7607,435772.0,0.043502,0.035551,0.053134,2.0,0.004505,56.0,0.23157030550933785,2014,4.3502
95182,serious mental illness in the past year,2014-2015,0.0,SMIYR,National,16.0,4.0,9793.0,9404.0,10199.0,,142888.0,101973.0,0.6933,241524592.0,0.040549,0.038935,0.042227,202.0,0.000838,-5.0,0.0,2015,4.0549
95249,serious mental illness in the past year,2014-2015,1.0,SMIYR,Northeast,16.0,4.0,1715.0,1579.0,1863.0,,28650.0,19521.0,0.6573,43580694.0,0.039358,0.036233,0.042741,73.0,0.00168,-4.0,0.12511248525220897,2015,3.9357999999999995
95316,serious mental illness in the past year,2014-2015,1.0,SMIYR,Midwest,16.0,4.0,2231.0,2081.0,2391.0,,33590.0,23841.0,0.6913,51200789.0,0.043569,0.04064,0.046698,80.0,0.001562,-3.0,0.10495606153730085,2015,4.3568999999999996
95383,serious mental illness in the past year,2014-2015,1.0,SMIYR,South,16.0,4.0,3603.0,3381.0,3841.0,,46635.0,33958.0,0.7076,90066016.0,0.040013,0.037538,0.042644,118.0,0.001314,-2.0,0.1301164934686291,2015,4.0013
95450,serious mental illness in the past year,2014-2015,1.0,SMIYR,West,16.0,4.0,2244.0,2074.0,2426.0,,34013.0,24653.0,0.7,56677093.0,0.039588,0.036598,0.042813,91.0,0.001602,-1.0,0.1170429354473513,2015,3.9587999999999997
95517,serious mental illness in the past year,2014-2015,2.0,SMIYR,Alabama,16.0,4.0,170.0,138.0,209.0,4.0,2029.0,1457.0,0.6886,3668727.0,0.046428,0.037742,0.056994,18.0,0.004972,1.0,0.23253980558243703,2015,4.642799999999999
95584,serious mental illness in the past year,2014-2015,2.0,SMIYR,Alaska,16.0,4.0,21.0,17.0,26.0,2.0,2072.0,1448.0,0.6984,521910.0,0.040222,0.033025,0.048908,2.0,0.004063,2.0,0.23176729791971265,2015,4.0222
95651,serious mental illness in the past year,2014-2015,2.0,SMIYR,Arizona,16.0,4.0,219.0,178.0,268.0,3.0,2066.0,1498.0,0.7165,5049330.0,0.043344,0.03527,0.053165,23.0,0.004587,4.0,0.2309586521646415,2015,4.3344000000000005
95718,serious mental illness in the past year,2014-2015,2.0,SMIYR,Arkansas,16.0,4.0,117.0,96.0,141.0,5.0,1974.0,1440.0,0.7011,2214143.0,0.052693,0.04355,0.063627,11.0,0.005127,5.0,0.2111778777889216,2015,5.269299999999999
95785,serious mental illness in the past year,2014-2015,2.0,SMIYR,California,16.0,4.0,1035.0,908.0,1178.0,1.0,10064.0,7072.0,0.6806,29324405.0,0.035287,0.030967,0.040185,70.0,0.00238,6.0,0.15611039996387777,2015,3.5286999999999997
95852,serious mental illness in the past year,2014-2015,2.0,SMIYR,Colorado,16.0,4.0,173.0,142.0,210.0,3.0,2043.0,1477.0,0.7164,4060968.0,0.042677,0.03509,0.051817,18.0,0.004334,8.0,0.24201488761442638,2015,4.2677
95919,serious mental illness in the past year,2014-2015,2.0,SMIYR,Connecticut,16.0,4.0,96.0,77.0,118.0,1.0,2209.0,1447.0,0.6418,2773489.0,0.034579,0.02794,0.042725,11.0,0.003809,9.0,0.25034292530610713,2015,3.4579
95986,serious mental illness in the past year,2014-2015,2.0,SMIYR,Delaware,16.0,4.0,27.0,22.0,33.0,1.0,1955.0,1394.0,0.7175,721137.0,0.037518,0.030325,0.046335,3.0,0.004124,10.0,0.2672881282902733,2015,3.7518000000000002
96053,serious mental illness in the past year,2014-2015,2.0,SMIYR,District of Columbia,16.0,4.0,20.0,16.0,24.0,1.0,1913.0,1416.0,0.7311,538605.0,0.036328,0.029794,0.044228,2.0,0.003719,11.0,0.2430064091366167,2015,3.6328
96120,serious mental illness in the past year,2014-2015,2.0,SMIYR,Florida,16.0,4.0,567.0,483.0,666.0,1.0,6918.0,5004.0,0.6927,15687339.0,0.036148,0.030761,0.042437,47.0,0.003013,12.0,0.13554889366163003,2015,3.6148
96187,serious mental illness in the past year,2014-2015,2.0,SMIYR,Georgia,16.0,4.0,297.0,247.0,357.0,2.0,3034.0,2260.0,0.7234,7453528.0,0.039861,0.033165,0.047841,28.0,0.003769,13.0,0.25722478827375855,2015,3.9861
96254,serious mental illness in the past year,2014-2015,2.0,SMIYR,Hawaii,16.0,4.0,38.0,30.0,48.0,1.0,2130.0,1513.0,0.7043,1056988.0,0.035942,0.028512,0.045219,5.0,0.004286,15.0,0.18878194838536536,2015,3.5942000000000003
96321,serious mental illness in the past year,2014-2015,2.0,SMIYR,Idaho,16.0,4.0,54.0,45.0,66.0,4.0,1987.0,1483.0,0.7322,1191802.0,0.045678,0.037525,0.0555,5.0,0.004593,16.0,0.21516885402182587,2015,4.5678
96388,serious mental illness in the past year,2014-2015,2.0,SMIYR,Illinois,16.0,4.0,343.0,292.0,403.0,1.0,5444.0,3556.0,0.6434,9714636.0,0.035329,0.030022,0.041535,29.0,0.002971,17.0,0.16057949842407632,2015,3.5328999999999997
96455,serious mental illness in the past year,2014-2015,2.0,SMIYR,Indiana,16.0,4.0,237.0,193.0,290.0,5.0,2040.0,1449.0,0.6941,4932477.0,0.048078,0.039201,0.058842,25.0,0.005073,18.0,0.22061389218427804,2015,4.8078
96522,serious mental illness in the past year,2014-2015,2.0,SMIYR,Iowa,16.0,4.0,97.0,79.0,119.0,3.0,1983.0,1418.0,0.6953,2347386.0,0.041529,0.033826,0.050894,10.0,0.004367,19.0,0.22367296343563597,2015,4.152900000000001
96589,serious mental illness in the past year,2014-2015,2.0,SMIYR,Kansas,16.0,4.0,87.0,70.0,107.0,2.0,2025.0,1504.0,0.7242,2124409.0,0.040762,0.032936,0.050351,9.0,0.004443,20.0,0.23817467151675425,2015,4.0762
96656,serious mental illness in the past year,2014-2015,2.0,SMIYR,Kentucky,16.0,4.0,169.0,137.0,207.0,5.0,1940.0,1395.0,0.698,3320840.0,0.050845,0.041358,0.062367,18.0,0.005432,21.0,0.21232105507718538,2015,5.0845
96723,serious mental illness in the past year,2014-2015,2.0,SMIYR,Louisiana,16.0,4.0,156.0,127.0,191.0,4.0,1961.0,1450.0,0.7247,3441685.0,0.045262,0.036827,0.055519,17.0,0.004812,22.0,0.23904991588609745,2015,4.526199999999999
96790,serious mental illness in the past year,2014-2015,2.0,SMIYR,Maine,16.0,4.0,54.0,43.0,66.0,5.0,1990.0,1445.0,0.7178,1058714.0,0.050553,0.041064,0.062093,6.0,0.005394,23.0,0.22437557786715462,2015,5.0553
96857,serious mental illness in the past year,2014-2015,2.0,SMIYR,Maryland,16.0,4.0,139.0,112.0,172.0,1.0,1950.0,1417.0,0.7011,4549097.0,0.030469,0.024557,0.037748,15.0,0.003384,24.0,0.25743010617770623,2015,3.0469
96924,serious mental illness in the past year,2014-2015,2.0,SMIYR,Massachusetts,16.0,4.0,205.0,167.0,250.0,2.0,2353.0,1452.0,0.6121,5308052.0,0.038569,0.031495,0.047154,21.0,0.004015,25.0,0.23319600809322524,2015,3.8569
96991,serious mental illness in the past year,2014-2015,2.0,SMIYR,Michigan,16.0,4.0,329.0,283.0,383.0,3.0,5085.0,3661.0,0.6967,7594039.0,0.043331,0.037224,0.050386,26.0,0.003372,26.0,0.13566292555546253,2015,4.3331
97058,serious mental illness in the past year,2014-2015,2.0,SMIYR,Minnesota,16.0,4.0,179.0,145.0,220.0,3.0,1924.0,1419.0,0.7385,4133934.0,0.043331,0.035196,0.053244,19.0,0.004646,27.0,0.21893876557312167,2015,4.3331
97125,serious mental illness in the past year,2014-2015,2.0,SMIYR,Mississippi,16.0,4.0,91.0,73.0,113.0,3.0,1878.0,1383.0,0.723,2196866.0,0.04136,0.033108,0.051558,10.0,0.004697,28.0,0.23160443449876858,2015,4.136
97192,serious mental illness in the past year,2014-2015,2.0,SMIYR,Missouri,16.0,4.0,214.0,175.0,262.0,4.0,1956.0,1437.0,0.7223,4575490.0,0.04677,0.038152,0.057219,22.0,0.004886,29.0,0.2422167171968243,2015,4.677
97259,serious mental illness in the past year,2014-2015,2.0,SMIYR,Montana,16.0,4.0,41.0,34.0,50.0,5.0,2032.0,1502.0,0.7017,787703.0,0.051871,0.042626,0.06299,4.0,0.005259,30.0,0.22829468247778853,2015,5.1871
97326,serious mental illness in the past year,2014-2015,2.0,SMIYR,Nebraska,16.0,4.0,62.0,50.0,76.0,3.0,1974.0,1421.0,0.7168,1391471.0,0.044321,0.036031,0.054411,7.0,0.004694,31.0,0.2505937682839124,2015,4.4321
97393,serious mental illness in the past year,2014-2015,2.0,SMIYR,Nevada,16.0,4.0,95.0,77.0,118.0,3.0,2002.0,1463.0,0.7007,2161298.0,0.044129,0.035696,0.054442,11.0,0.004871,32.0,0.25277321723044993,2015,4.4129000000000005
97460,serious mental illness in the past year,2014-2015,2.0,SMIYR,New Hampshire,16.0,4.0,57.0,46.0,70.0,5.0,2063.0,1431.0,0.6778,1048105.0,0.054178,0.043588,0.067162,6.0,0.006086,33.0,0.22874288653980646,2015,5.4178
97527,serious mental illness in the past year,2014-2015,2.0,SMIYR,New Jersey,16.0,4.0,247.0,204.0,300.0,1.0,3370.0,2275.0,0.6687,6839844.0,0.036176,0.029823,0.04382,25.0,0.003618,34.0,0.2703373337497397,2015,3.6176
97594,serious mental illness in the past year,2014-2015,2.0,SMIYR,New Mexico,16.0,4.0,69.0,56.0,85.0,4.0,1869.0,1444.0,0.7612,1549596.0,0.044705,0.036179,0.055127,8.0,0.004884,35.0,0.23190124953934346,2015,4.4705
97661,serious mental illness in the past year,2014-2015,2.0,SMIYR,New York,16.0,4.0,598.0,516.0,693.0,2.0,7673.0,5011.0,0.6301,15320508.0,0.039024,0.033651,0.045216,45.0,0.002969,36.0,0.14890600910634239,2015,3.9024
97728,serious mental illness in the past year,2014-2015,2.0,SMIYR,North Carolina,16.0,4.0,350.0,293.0,418.0,4.0,3081.0,2291.0,0.7226,7490965.0,0.046738,0.039075,0.055816,32.0,0.004308,37.0,0.229116299042888,2015,4.6738
97795,serious mental illness in the past year,2014-2015,2.0,SMIYR,North Dakota,16.0,4.0,22.0,18.0,27.0,2.0,1983.0,1498.0,0.747,560647.0,0.039002,0.032012,0.047443,2.0,0.003935,38.0,0.2935802420268876,2015,3.9002000000000003
97862,serious mental illness in the past year,2014-2015,2.0,SMIYR,Ohio,16.0,4.0,459.0,399.0,529.0,5.0,5228.0,3646.0,0.6842,8802279.0,0.052198,0.045278,0.060108,34.0,0.003806,39.0,0.13158134070311764,2015,5.2198
97929,serious mental illness in the past year,2014-2015,2.0,SMIYR,Oklahoma,16.0,4.0,124.0,101.0,151.0,3.0,2029.0,1450.0,0.6752,2858561.0,0.043262,0.035389,0.05279,13.0,0.004437,40.0,0.24330380018119738,2015,4.3262
97996,serious mental illness in the past year,2014-2015,2.0,SMIYR,Oregon,16.0,4.0,147.0,120.0,179.0,5.0,2018.0,1456.0,0.7123,3101515.0,0.047254,0.03859,0.057747,15.0,0.00491,41.0,0.21723169259875405,2015,4.7254
98063,serious mental illness in the past year,2014-2015,2.0,SMIYR,Pennsylvania,16.0,4.0,397.0,342.0,461.0,2.0,4938.0,3580.0,0.7044,9904485.0,0.040109,0.034498,0.046589,31.0,0.003106,42.0,0.15638265752961955,2015,4.0108999999999995
